id,magnitude,place,time,longitude,latitude,depth_km
us6000kw0t,5.0,"87 km ENE of Port-Olry, Vanuatu",2023-07-27 22:10:37.346,167.8003,-14.6856,10.0
us6000kxub,4.5,"Maug Islands region, Northern Mariana Islands",2023-07-27 21:22:24.661,145.4872,19.073,133.923
us6000kw09,5.1,central Mid-Atlantic Ridge,2023-07-27 20:13:11.854,-31.4507,3.2786,10.0
us6000kw0e,4.6,central Mid-Atlantic Ridge,2023-07-27 20:08:52.756,-31.4698,3.4173,10.0
us6000kxu6,4.5,"120 km SE of Sola, Vanuatu",2023-07-27 17:56:24.147,168.2605,-14.7141,10.0
us6000kxu0,4.8,"144 km S of ‘Ohonua, Tonga",2023-07-27 15:53:00.729,-174.9512,-22.6426,10.0
us6000kvvs,5.4,south of the Fiji Islands,2023-07-27 11:43:50.374,-179.2769,-24.8104,401.132
us6000kvvm,4.6,"88 km NW of Copiapó, Chile",2023-07-27 11:13:01.677,-70.9902,-26.8267,18.504
us6000kvvl,5.3,"92 km ENE of Shikotan, Russia",2023-07-27 11:06:54.883,147.7014,44.2396,77.882
us6000kvvb,4.9,"99 km SSE of Sola, Vanuatu",2023-07-27 09:30:54.726,167.946,-14.6847,10.0
us6000kxtn,4.6,"96 km SE of Sola, Vanuatu",2023-07-27 09:15:39.317,168.0899,-14.5703,10.0
us6000kvv9,4.8,"94 km SSE of Sola, Vanuatu",2023-07-27 09:05:33.487,167.9694,-14.6264,10.0
us6000kxtm,4.5,south of Tonga,2023-07-27 07:52:14.262,-175.3834,-24.3943,10.0
us6000kvuz,4.7,"105 km SSE of Sola, Vanuatu",2023-07-27 07:32:31.138,168.0829,-14.674,10.0
us6000kvum,5.3,"103 km SSE of Sola, Vanuatu",2023-07-27 07:03:00.534,168.0322,-14.6812,10.0
us6000kxtt,4.5,"132 km SE of Sola, Vanuatu",2023-07-27 04:44:21.398,168.4478,-14.6963,10.0
us6000kxtb,4.5,"82 km W of Port-Olry, Vanuatu",2023-07-27 03:17:58.782,166.3076,-15.0446,10.0
us6000kvts,5.4,"83 km SSE of Sola, Vanuatu",2023-07-27 01:25:51.870,167.8651,-14.5653,10.0
us6000kvtn,4.9,"121 km SE of Sola, Vanuatu",2023-07-27 00:41:13.696,168.2003,-14.7793,10.0
us6000kvtk,5.5,"107 km ESE of Hihifo, Tonga",2023-07-27 00:28:58.324,-172.8553,-16.2994,10.0
us6000kvtf,4.8,"Izu Islands, Japan region",2023-07-26 23:38:09.740,138.1849,31.6713,355.524
us6000kvt9,5.1,"82 km SSE of Sola, Vanuatu",2023-07-26 23:13:08.268,167.8834,-14.5494,11.883
us6000kxkk,4.7,"92 km SE of Sola, Vanuatu",2023-07-26 22:08:16.167,168.0891,-14.5276,10.0
us6000kvsp,4.7,"79 km W of Tomamae, Japan",2023-07-26 21:31:31.001,140.6645,44.3478,231.157
us6000kvsc,4.8,"101 km SE of Sola, Vanuatu",2023-07-26 20:26:55.754,168.1368,-14.596,10.0
us6000kvv7,4.8,southeast of the Loyalty Islands,2023-07-26 19:36:36.158,171.4966,-23.3173,10.0
us6000kvqq,5.1,"88 km SW of Sarangani, Philippines",2023-07-26 17:47:57.448,124.963,4.775,11.677
us6000kvrc,4.7,southeast of the Loyalty Islands,2023-07-26 17:11:16.274,171.4571,-23.324,10.0
us6000kvqb,5.0,"145 km NNW of Maumere, Indonesia",2023-07-26 16:20:32.336,121.9453,-7.3328,10.0
us6000kxk6,4.5,"99 km ENE of Port-Olry, Vanuatu",2023-07-26 15:39:58.971,167.9309,-14.7098,10.0
us6000kvnt,4.7,"87 km SSW of Sand Point, Alaska",2023-07-26 15:29:17.627,-161.0645,54.6212,36.96
us6000kvnh,4.8,"93 km SE of Sola, Vanuatu",2023-07-26 14:51:45.747,168.0594,-14.5633,10.0
us6000kxk2,4.5,Vanuatu,2023-07-26 14:45:12.155,168.0458,-14.4382,10.0
us6000kvn9,5.0,Vanuatu,2023-07-26 13:59:57.098,168.0709,-14.6621,10.0
us6000kxk0,4.5,Vanuatu,2023-07-26 13:59:43.023,168.1487,-14.7128,10.0
us6000kxjy,4.6,"102 km SE of Sola, Vanuatu",2023-07-26 13:38:00.779,168.1249,-14.6093,10.0
us6000kvmw,5.2,"107 km ENE of Port-Olry, Vanuatu",2023-07-26 13:02:50.886,168.0443,-14.824,10.0
us6000kvmq,6.4,"96 km ENE of Port-Olry, Vanuatu",2023-07-26 12:44:35.646,167.9135,-14.74,13.0
us6000kvm4,5.3,South Sandwich Islands region,2023-07-26 10:40:01.612,-23.9995,-57.9604,10.0
us6000kxjm,4.5,south of the Kermadec Islands,2023-07-26 08:18:25.807,-178.3772,-32.8532,10.0
us6000kvlp,4.7,"2 km ESE of Lankaran, Azerbaijan",2023-07-26 07:03:12.853,48.8812,38.7467,57.826
us6000kxjv,4.5,Easter Island region,2023-07-26 06:45:59.412,-111.3303,-23.8337,10.0
us6000kvlk,4.6,"23 km ENE of Miyazaki, Japan",2023-07-26 05:59:26.586,131.6554,31.969,52.77
us6000kvl1,4.6,"104 km S of La Libertad, El Salvador",2023-07-26 04:32:26.434,-89.2175,12.5501,45.872
us6000kvkz,4.7,"23 km NW of Yuto, Argentina",2023-07-26 04:26:52.466,-64.6616,-23.5178,10.0
us6000kvkf,4.7,"118 km SW of El Palmarcito, Mexico",2023-07-26 02:02:42.565,-94.0692,14.821,35.0
us6000kxjh,4.5,"257 km N of Hicks Bay, New Zealand",2023-07-26 02:01:31.989,178.7983,-35.3187,10.0
us6000kxjj,4.7,"4 km SW of Balangiga, Philippines",2023-07-26 01:58:43.282,125.3622,11.08,10.0
us6000kxjg,4.7,South Sandwich Islands region,2023-07-26 00:29:59.270,-26.3638,-55.593,10.0
us6000kxjf,4.6,"167 km ESE of Kirakira, Solomon Islands",2023-07-26 00:25:29.731,163.2611,-11.1804,10.0
us6000kvjr,4.9,"Pagan region, Northern Mariana Islands",2023-07-25 22:26:33.945,146.4364,18.075,78.797
us6000kvis,5.0,"140 km ESE of Kirakira, Solomon Islands",2023-07-25 19:30:07.823,163.0416,-11.0768,47.637
us6000kxi3,4.6,"Kermadec Islands, New Zealand",2023-07-25 15:39:22.352,-177.4644,-30.5145,10.0
us7000ki9d,5.1,"144 km WNW of Tobelo, Indonesia",2023-07-25 15:35:05.938,126.8188,2.2525,55.246
us6000kvhw,4.6,"8 km WNW of Locumba, Peru",2023-07-25 14:40:48.385,-70.8369,-17.5762,10.839
us7000ki7m,4.7,"117 km NW of Batang, Indonesia",2023-07-25 13:56:24.795,110.1019,-5.6108,556.485
us6000kxi8,4.6,"245 km SSW of Severo-Kuril’sk, Russia",2023-07-25 13:52:52.713,154.6087,48.6956,36.985
us7000ki7j,4.9,east of the Kuril Islands,2023-07-25 13:51:43.981,155.2943,47.9222,10.0
us7000ki6w,4.6,"8 km NNW of Colbún, Chile",2023-07-25 11:13:04.554,-71.448,-35.6278,93.688
us7000ki6k,5.6,"209 km N of Saipan, Northern Mariana Islands",2023-07-25 10:35:18.992,145.5391,17.0901,378.901
us6000kxhw,4.5,South Sandwich Islands region,2023-07-25 08:41:45.387,-26.5576,-59.7306,93.021
us6000kxhx,4.7,southeast of the Loyalty Islands,2023-07-25 08:22:31.842,170.6906,-23.1289,10.0
us7000ki5u,5.5,"18 km NE of Kozan, Turkey",2023-07-25 05:44:51.283,35.9482,37.5794,13.116
us7000ki5p,4.8,South Sandwich Islands region,2023-07-25 05:11:26.141,-26.1703,-59.5091,45.101
us6000kxhp,4.7,South Sandwich Islands region,2023-07-25 03:57:42.208,-24.9775,-58.6731,35.0
us7000ki5i,4.5,"36 km SSW of Champerico, Guatemala",2023-07-25 03:42:19.364,-92.0828,14.0117,52.665
us7000ki52,5.1,Kuril Islands,2023-07-25 01:36:42.114,154.955,48.0778,10.0
us7000ki3q,5.6,"53 km WNW of Pante Makasar, Timor Leste",2023-07-25 00:25:10.718,123.9238,-9.0432,87.512
us6000kxam,4.6,southeast of the Loyalty Islands,2023-07-24 18:14:06.642,169.9148,-21.8886,10.0
us7000khyj,4.5,"59 km SSW of Sand Point, Alaska",2023-07-24 12:04:19.007,-160.6929,54.8153,42.377
us6000kxad,4.6,"95 km ESE of Hihifo, Tonga",2023-07-24 10:30:35.382,-172.9581,-16.2417,24.932
us7000khx0,5.4,south of the Fiji Islands,2023-07-24 05:02:49.228,178.619,-24.1938,555.221
us7000khwz,5.0,south of the Fiji Islands,2023-07-24 05:01:42.349,178.6547,-24.169,568.363
us6000kxa3,4.5,"125 km ESE of Bitung, Indonesia",2023-07-24 04:36:59.696,126.0798,0.8233,35.0
us7000khwm,4.5,"2 km NW of Fujishiro, Japan",2023-07-24 04:02:05.894,140.0946,35.9355,72.258
us6000kxa7,4.5,south of the Fiji Islands,2023-07-24 03:20:42.733,178.7877,-24.0916,551.194
us6000kxa1,4.5,south of the Fiji Islands,2023-07-24 02:58:23.836,179.0522,-24.4253,550.355
us7000khx3,4.7,south of the Fiji Islands,2023-07-24 02:56:28.395,178.7748,-24.1096,548.347
us6000kxa5,4.5,"11 km E of Rāmhormoz, Iran",2023-07-24 02:55:57.265,49.7242,31.2791,10.0
us7000khw8,6.0,"665 km S of Suva, Fiji",2023-07-24 02:49:56.186,178.7423,-24.0956,523.0
us6000kx9z,4.5,"275 km S of ‘Ohonua, Tonga",2023-07-24 02:04:21.988,-175.2684,-23.808,10.0
us7000khus,4.8,"50 km SSW of Chirilagua, El Salvador",2023-07-23 19:37:26.626,-88.2548,12.7817,76.868
us7000khuf,4.7,"13 km SSE of Maravilla Tenejapa, Mexico",2023-07-23 18:23:08.997,-91.2293,16.0371,10.0
us7000khty,4.9,southwestern Atlantic Ocean,2023-07-23 16:02:25.465,-10.3998,-49.2853,10.0
us7000khtl,4.5,"183 km NW of Neiafu, Tonga",2023-07-23 14:14:20.723,-175.0141,-17.3188,276.065
us7000khtk,4.5,"58 km NNW of Tilichiki, Russia",2023-07-23 14:13:53.366,165.6267,60.9053,32.677
us7000khss,5.1,"Java, Indonesia",2023-07-23 12:33:29.354,111.1186,-8.6271,96.623
us7000khsr,4.5,Santa Cruz Islands,2023-07-23 12:18:14.531,167.0908,-12.4548,245.67
us7000khsg,4.7,northern Mid-Atlantic Ridge,2023-07-23 10:55:59.568,-44.5554,12.6711,10.0
us7000khrq,4.6,"172 km W of Pyay, Myanmar",2023-07-23 06:47:32.209,93.6142,18.562,10.0
us7000khrb,4.8,south of Africa,2023-07-23 06:09:55.817,27.8912,-52.4944,10.0
us7000khr9,4.5,"129 km NW of Tobelo, Indonesia",2023-07-23 06:02:50.442,127.2759,2.6433,93.124
us6000kx1m,4.5,"southern Sumatra, Indonesia",2023-07-23 00:44:00.220,102.9967,-4.8352,67.921
us6000kx1l,4.6,West Chile Rise,2023-07-23 00:23:19.006,-85.6129,-41.7171,10.0
us6000kx1j,4.5,Mid-Indian Ridge,2023-07-23 00:09:57.642,78.6544,-32.4463,10.0
us7000khn7,4.5,"173 km NE of Lospalos, Timor Leste",2023-07-22 16:51:48.516,128.1542,-7.4543,153.539
us7000khn9,4.5,"13 km SW of Cabay, Philippines",2023-07-22 16:28:49.285,125.4224,11.3478,83.986
us6000kwvj,4.5,"158 km WSW of Fakfak, Indonesia",2023-07-22 15:31:42.107,130.9006,-3.2059,31.693
us7000khmu,4.8,South Sandwich Islands region,2023-07-22 15:03:31.954,-25.493,-57.9435,70.248
us7000khm4,4.9,"32 km SSE of Saiki, Japan",2023-07-22 12:14:26.026,132.0014,32.6728,28.785
us7000khly,4.5,"35 km SE of Malango, Solomon Islands",2023-07-22 11:37:43.960,159.9277,-9.9393,14.515
us7000khla,4.9,northern Mid-Atlantic Ridge,2023-07-22 10:28:21.353,-41.8439,30.5152,10.0
us7000khr5,4.5,Carlsberg Ridge,2023-07-22 09:26:17.897,67.1511,-0.1278,10.0
us7000khj2,4.8,"3 km SE of Funaishikawa, Japan",2023-07-22 01:52:29.955,140.5928,36.448,61.713
us7000khiy,4.6,"28 km W of La Libertad, El Salvador",2023-07-22 01:11:58.217,-89.5828,13.4486,87.347
us7000khig,4.9,south of Tonga,2023-07-21 22:09:14.260,-175.7148,-24.5505,10.0
us6000kw8f,4.5,"121 km E of ‘Ohonua, Tonga",2023-07-21 19:32:44.068,-173.781,-21.3713,10.0
us6000kw8e,4.9,"155 km SSW of ‘Ohonua, Tonga",2023-07-21 19:06:56.078,-175.4261,-22.6794,9.954
us7000khgr,5.7,"151 km S of ‘Ohonua, Tonga",2023-07-21 19:01:43.175,-175.1192,-22.7009,10.0
us6000kw8d,4.8,south of Tonga,2023-07-21 18:57:17.110,-175.8151,-24.5178,10.0
us6000kw87,4.5,"126 km WSW of Ternate, Indonesia",2023-07-21 13:14:58.745,126.2781,0.5371,24.994
us7000khej,4.6,"105 km WSW of Ternate, Indonesia",2023-07-21 13:13:26.035,126.4911,0.4809,56.277
us7000khd5,4.9,"97 km N of Finschhafen, Papua New Guinea",2023-07-21 09:31:11.401,147.6826,-5.6901,139.866
us7000khcr,4.9,"36 km NW of Labuan Bajo, Indonesia",2023-07-21 08:10:13.817,119.6531,-8.257,157.132
us7000khcq,4.5,"39 km NNW of Dāmghān, Iran",2023-07-21 07:59:32.251,54.2404,36.5168,10.0
us7000khcn,4.6,"241 km ESE of Tadine, New Caledonia",2023-07-21 07:48:00.265,170.1331,-22.1073,10.0
us6000kw7u,4.5,"152 km SE of Isen, Japan",2023-07-21 04:20:32.497,130.0809,26.754,10.0
us7000khbz,4.5,"44 km W of Ovalle, Chile",2023-07-21 04:06:48.644,-71.6582,-30.5414,34.592
us7000khbr,4.8,"176 km S of Bengkulu, Indonesia",2023-07-21 03:40:21.120,102.0612,-5.3791,24.947
us7000khba,4.5,"113 km SE of Lata, Solomon Islands",2023-07-21 02:25:51.000,166.4956,-11.4829,160.238
us7000khaz,4.7,"86 km NE of Sanana, Indonesia",2023-07-21 00:33:27.200,126.4713,-1.4541,10.0
us6000kw6n,4.5,"175 km N of Saipan, Northern Mariana Islands",2023-07-20 20:47:06.957,146.0529,16.7763,9.929
us7000kh75,4.7,"96 km NE of Sanana, Indonesia",2023-07-20 18:30:20.217,126.5605,-1.4068,10.0
us7000kh6q,4.6,Banda Sea,2023-07-20 18:10:17.313,129.7257,-6.8104,160.871
us6000kw6h,4.5,"83 km NE of Sanana, Indonesia",2023-07-20 16:35:45.198,126.4794,-1.4963,10.0
us7000kh5t,4.6,"114 km W of Ternate, Indonesia",2023-07-20 15:19:06.897,126.3662,0.661,5.991
us6000kw69,4.5,Southwest Indian Ridge,2023-07-20 12:38:39.336,59.3284,-30.7906,10.0
us7000kh32,4.5,"92 km NE of Sanana, Indonesia",2023-07-20 09:15:53.498,126.4777,-1.3855,10.0
us7000kh2y,4.6,Reykjanes Ridge,2023-07-20 08:57:07.875,-35.2019,56.3909,10.0
us6000kw6a,4.5,"Pulau-Pulau Sula, Indonesia",2023-07-20 08:54:38.600,126.6246,-1.3518,10.0
us7000kh1j,4.8,"139 km SSW of Kokopo, Papua New Guinea",2023-07-20 07:03:35.728,151.8352,-5.5231,62.705
us7000kh0v,5.2,"75 km NE of Sanana, Indonesia",2023-07-20 03:31:32.945,126.4517,-1.5687,10.0
us7000kh0t,5.0,Kermadec Islands region,2023-07-20 03:24:57.526,-176.6011,-28.0883,10.0
us7000kh0n,4.7,Mariana Islands region,2023-07-20 02:44:24.122,147.0789,18.8371,10.0
us7000kgzy,4.9,"Rat Islands, Aleutian Islands, Alaska",2023-07-19 23:56:06.488,178.3846,51.9401,115.427
us7000kgzn,4.9,"north of Halmahera, Indonesia",2023-07-19 23:08:07.513,128.4342,3.1049,214.209
us7000kgzi,4.7,"141 km WNW of Neiafu, Tonga",2023-07-19 22:38:29.738,-175.2173,-18.1503,213.623
us7000kgwy,5.2,South Sandwich Islands region,2023-07-19 16:15:13.526,-26.3937,-58.5711,151.034
us7000kgwn,5.2,"115 km SW of Abepura, Indonesia",2023-07-19 15:18:48.527,139.7735,-3.1814,29.42
us7000kgwb,4.6,"37 km ESE of Madang, Papua New Guinea",2023-07-19 14:29:14.003,146.083,-5.3849,95.738
us6000kvx6,4.5,Tonga,2023-07-19 13:28:35.060,-174.567,-15.4812,205.629
us7000kgvt,4.5,"52 km SSW of Chirilagua, El Salvador",2023-07-19 13:27:00.847,-88.24,12.7597,79.225
us7000kgtp,4.5,"156 km S of Luwuk, Indonesia",2023-07-19 10:47:52.976,122.6732,-2.3594,10.0
us7000kgth,5.0,"51 km NNE of Pucallpa, Peru",2023-07-19 10:12:28.699,-74.3216,-7.9713,140.9
us7000kgtg,4.7,"49 km S of Chirilagua, El Salvador",2023-07-19 10:11:36.602,-88.2249,12.7776,79.551
us7000kgt0,4.5,"150 km S of Luwuk, Indonesia",2023-07-19 08:55:21.844,122.7484,-2.3162,10.0
nn00862970,4.5,"45 km E of Austin, Nevada",2023-07-19 07:34:23.821,-116.5364,39.5107,3.7
us7000kgsp,5.1,"22 km ESE of Farkhār, Afghanistan",2023-07-19 07:26:40.770,70.0961,36.5193,215.106
us7000kgru,4.6,"30 km S of Huarmey, Peru",2023-07-19 03:24:36.396,-78.157,-10.3434,62.863
us6000kvwu,4.5,"21 km E of San Jose, Philippines",2023-07-19 02:50:28.454,125.2292,10.9666,10.0
us7000kgr8,5.0,"41 km S of Chirilagua, El Salvador",2023-07-19 02:46:57.152,-88.2108,12.842,71.486
us7000kgrn,5.2,southern East Pacific Rise,2023-07-19 02:45:39.985,-107.69,-35.0147,10.0
us7000kgr7,4.6,south of the Fiji Islands,2023-07-19 02:18:47.178,-179.5343,-22.2003,585.283
us7000kgqg,4.5,"8 km ESE of Colchani, Bolivia",2023-07-19 00:56:38.430,-66.8522,-20.3251,224.268
us7000kgqf,4.6,"101 km SSE of Amahai, Indonesia",2023-07-19 00:52:30.051,129.3699,-4.1432,148.5
us6000kvws,4.7,south of the Fiji Islands,2023-07-19 00:48:53.598,-179.9646,-24.3651,522.971
us7000kgpb,6.5,"43 km S of Intipucá, El Salvador",2023-07-19 00:22:07.656,-88.0796,12.8,70.808
us6000kvpk,4.5,northern Mid-Atlantic Ridge,2023-07-18 20:48:58.770,-45.7856,20.9801,10.0
us6000kvpn,4.7,"136 km S of ?Ohonua, Tonga",2023-07-18 19:51:44.675,-174.9402,-22.5713,10.0
us6000kvpg,4.5,"136 km SW of Lata, Solomon Islands",2023-07-18 19:34:00.632,164.8412,-11.5145,10.0
us6000kvpd,4.8,Mid-Indian Ridge,2023-07-18 18:19:07.506,78.3722,-38.5839,10.0
us7000kgjj,4.6,Alaska Peninsula,2023-07-18 11:06:33.314,-160.8264,54.6441,42.504
us7000kgje,5.6,"173 km SW of La Manzanilla, Mexico",2023-07-18 10:13:48.543,-105.731,17.9986,10.0
us7000kgjc,4.6,"181 km SW of La Manzanilla, Mexico",2023-07-18 10:03:55.429,-105.7612,17.9317,10.0
us7000kgih,4.8,"68 km N of Labuan Lombok, Indonesia",2023-07-18 04:07:21.083,116.6576,-7.8816,10.0
us7000kgia,4.5,"266 km SSW of Nikolski, Alaska",2023-07-18 03:28:07.642,-170.7295,50.8433,17.814
us7000kghy,4.8,southeast of the Loyalty Islands,2023-07-18 01:09:18.514,171.2191,-22.1367,113.106
us6000kvnu,4.6,"188 km ESE of Hihifo, Tonga",2023-07-18 00:44:40.961,-172.2927,-16.8542,10.0
us7000kgh1,4.8,"113 km S of False Pass, Alaska",2023-07-17 21:59:04.938,-163.5669,53.8363,47.813
us7000kgfh,4.6,"Kermadec Islands, New Zealand",2023-07-17 18:04:26.582,-177.2289,-29.9165,10.0
us7000kgde,4.9,"146 km SE of Tatsugō, Japan",2023-07-17 16:23:37.703,130.7553,27.6151,18.235
us7000kgd7,5.4,"49 km SW of Malisbeng, Philippines",2023-07-17 15:35:24.450,124.0668,5.7772,9.0
us7000ki8h,4.5,"28 km E of Yigo Village, Guam",2023-07-17 14:27:08.367,145.1509,13.5176,54.659
us7000kgbj,4.8,"17 km ESE of Tingo María, Peru",2023-07-17 09:58:41.210,-75.8625,-9.3781,10.0
us7000kgbi,5.0,"73 km NE of Sanana, Indonesia",2023-07-17 09:46:34.041,126.3639,-1.5166,10.0
us7000kgae,4.5,"153 km SW of Hihifo, Tonga",2023-07-17 04:50:32.658,-174.8578,-16.8875,205.41
us7000kga2,5.6,"79 km NE of Sanana, Indonesia",2023-07-17 04:42:13.423,126.4716,-1.5393,10.0
us7000kg9y,4.7,"60 km W of Abepura, Indonesia",2023-07-17 04:07:28.851,140.0921,-2.5092,35.0
us7000kg9g,6.6,"19 km SE of Loncopué, Argentina",2023-07-17 03:05:11.472,-70.4427,-38.1862,186.0
us7000kg8k,4.8,"12 km SSE of Obihiro, Japan",2023-07-17 00:37:11.694,143.2804,42.8215,121.423
us7000kg8j,4.5,east central Pacific Ocean,2023-07-17 00:15:20.913,-113.5188,6.3106,10.0
us7000khzs,4.9,Tristan da Cunha region,2023-07-16 19:35:48.565,-15.2181,-34.9948,10.0
us7000kg75,4.5,"5 km WSW of Balangiga, Philippines",2023-07-16 19:18:22.475,125.3389,11.093,85.17
ci39614322,4.57,"89km SE of Estacion Coahuila, B.C., MX",2023-07-16 19:16:05.100,-114.4146667,31.5663333,5.97
us7000kg68,5.2,"106 km NNE of Finschhafen, Papua New Guinea",2023-07-16 16:14:00.163,148.305,-5.7118,140.924
us7000ki01,4.5,South Sandwich Islands region,2023-07-16 16:07:53.492,-25.1397,-58.1818,30.676
us7000kg5p,4.6,Greenland Sea,2023-07-16 13:47:03.845,8.2274,73.9791,10.0
us7000kg5l,5.1,"3 km W of Paso de Arena, Mexico",2023-07-16 13:44:34.199,-100.8784,18.3051,62.74
us7000kg4p,4.8,"Izu Islands, Japan region",2023-07-16 12:00:03.896,142.4582,32.2768,10.0
us7000kg4a,4.7,"91 km SSW of Sand Point, Alaska",2023-07-16 11:22:56.218,-161.0235,54.5699,42.312
us7000kg3h,4.5,"124 km NNW of Madang, Papua New Guinea",2023-07-16 08:03:54.671,145.3778,-4.176,10.603
us7000kg3d,4.5,"117 km S of Sand Point, Alaska",2023-07-16 07:51:40.239,-160.7892,54.2979,40.466
us7000kg37,4.5,"114 km S of Sand Point, Alaska",2023-07-16 07:03:23.044,-160.8228,54.3263,42.367
us7000kg31,5.8,"81 km SSW of Sand Point, Alaska",2023-07-16 06:51:20.149,-160.8146,54.6283,35.0
us7000kg30,7.2,"106 km S of Sand Point, Alaska",2023-07-16 06:48:21.158,-160.762,54.3926,25.0
us7000kg1k,4.5,"Izu Islands, Japan region",2023-07-16 01:24:16.256,142.2643,29.9876,10.0
us7000kg1q,4.9,"77 km NE of Sanana, Indonesia",2023-07-16 01:13:39.507,126.4061,-1.5112,10.0
us7000kg0p,5.0,"285 km SSW of Severo-Kuril’sk, Russia",2023-07-15 21:11:36.617,154.8056,48.2602,35.0
us7000khf8,4.6,Balleny Islands region,2023-07-15 21:05:26.473,174.6172,-63.9553,10.0
us7000khfc,4.5,"Kermadec Islands, New Zealand",2023-07-15 20:58:02.154,-177.5556,-30.061,19.133
us7000kg0f,4.5,"southern Xinjiang, China",2023-07-15 19:42:53.803,88.9197,38.6483,10.0
us7000kg5n,4.5,"5 km WNW of Oyambarillo, Ecuador",2023-07-15 18:29:21.681,-78.3751,-0.1762,12.946
us7000kfub,4.6,"231 km W of Bandon, Oregon",2023-07-14 20:42:57.612,-127.2285,43.4066,10.0
us7000kfsa,5.0,"off the coast of Chiapas, Mexico",2023-07-14 16:33:12.055,-94.1187,14.8727,35.0
us7000kfrn,4.7,western Indian-Antarctic Ridge,2023-07-14 14:27:23.902,139.3416,-50.3719,10.0
us7000kfnc,6.3,"Offshore Chiapas, Mexico",2023-07-14 09:29:00.404,-93.9011,14.9004,34.0
us7000kfm6,5.0,South Sandwich Islands region,2023-07-14 02:44:39.555,-25.8255,-59.3761,57.145
us7000kflx,5.3,"Bonin Islands, Japan region",2023-07-14 02:01:49.991,143.302,28.6508,10.0
hv73480807,4.57,"97 km NNE of Laupāhoehoe, Hawaii",2023-07-13 21:29:04.220,-154.8405,20.7868333333333,28.04
us7000kfk0,4.5,"28 km SW of Ashkāsham, Afghanistan",2023-07-13 20:49:11.810,71.2765,36.5387,229.843
us7000kfjz,4.6,"298 km ENE of Lospalos, Timor Leste",2023-07-13 20:42:35.362,129.3139,-7.1256,82.614
us7000kfjx,4.9,southeast of the Loyalty Islands,2023-07-13 20:33:29.551,172.221,-22.6131,35.0
us7000kfjh,4.5,"95 km W of Mórrope, Peru",2023-07-13 19:27:56.301,-80.8748,-6.4932,38.828
us7000kfhs,5.2,"Izu Islands, Japan region",2023-07-13 15:52:08.821,138.6684,29.8747,436.153
us7000kh4x,4.5,"Volcano Islands, Japan region",2023-07-13 15:44:54.674,142.9232,24.0142,35.0
us7000kfg1,4.7,"Izu Islands, Japan region",2023-07-13 14:10:40.071,141.8265,32.7448,10.0
us7000kffm,5.1,"New Siberian Islands, Sakha, Russia",2023-07-13 13:06:25.941,135.8186,75.1834,10.0
us7000kfdc,4.8,"134 km SSW of Abepura, Indonesia",2023-07-13 09:11:56.097,140.1054,-3.6915,10.0
us7000kfdb,4.7,"136 km SSW of Abepura, Indonesia",2023-07-13 09:08:21.357,140.1675,-3.7414,10.0
us7000kfch,4.8,northern East Pacific Rise,2023-07-13 07:00:14.093,-104.2935,9.9235,10.0
us7000kh4e,4.5,"276 km NNE of Bamboo Flat, India",2023-07-13 05:02:32.249,94.1092,13.792,39.377
us7000kfbs,5.0,"80 km E of Noda, Japan",2023-07-13 04:43:54.456,142.7592,40.067,35.0
us7000kfbf,5.3,northern East Pacific Rise,2023-07-13 03:29:59.024,-104.1235,10.0272,10.0
us7000kh48,4.7,"193 km SSW of ‘Ohonua, Tonga",2023-07-13 02:42:08.551,-175.9172,-22.8375,29.496
us7000kh4c,4.5,Mariana Islands region,2023-07-13 00:43:03.619,146.5576,20.3153,21.841
us7000kf9t,4.6,"98 km SW of Tambolaka, Indonesia",2023-07-12 21:41:11.029,118.7309,-10.1666,27.264
us7000kf9g,4.8,"159 km NNW of Tobelo, Indonesia",2023-07-12 20:50:57.160,127.3139,2.9924,44.178
us7000kh2g,4.5,"63 km NNE of Hihifo, Tonga",2023-07-12 18:01:40.867,-173.5575,-15.4338,35.0
us7000kf4m,4.5,"123 km SW of Tambolaka, Indonesia",2023-07-12 14:46:44.933,118.5836,-10.3331,27.143
us7000kf2k,4.7,"New Britain region, Papua New Guinea",2023-07-12 12:05:57.432,150.8955,-5.0805,221.307
us7000kh2d,4.6,south of the Fiji Islands,2023-07-12 10:01:22.171,-177.9343,-26.4277,147.568
us7000kh20,4.6,"Kermadec Islands, New Zealand",2023-07-12 08:58:48.967,-177.8644,-30.0722,26.994
us7000kf1p,5.0,"90 km SSW of Tambolaka, Indonesia",2023-07-12 08:39:31.337,118.8415,-10.1507,16.765
us7000kgul,4.6,"290 km ESE of Vao, New Caledonia",2023-07-11 20:41:45.127,170.2581,-23.2687,18.98
us7000kgum,4.5,"106 km W of Ternate, Indonesia",2023-07-11 20:39:50.089,126.4335,0.6731,6.863
us7000keyk,4.6,south of the Fiji Islands,2023-07-11 20:03:56.399,179.6562,-25.8309,501.407
us7000key8,5.3,South Sandwich Islands region,2023-07-11 19:38:12.333,-29.7419,-59.5989,10.0
us7000kexx,4.5,"Near the coast of Araucania, Chile",2023-07-11 18:35:43.684,-73.7902,-38.1573,19.551
us7000kgui,4.6,east of the South Sandwich Islands,2023-07-11 18:16:10.457,-13.4263,-58.4305,10.0
us7000kexf,5.0,southern East Pacific Rise,2023-07-11 17:26:27.980,-107.4449,-34.849,10.0
us7000kgue,4.5,"Volcano Islands, Japan region",2023-07-11 15:42:37.229,142.8967,23.993,10.0
